ts_code,stock_name,holiday,corr_pre7_dummy,corr_pvalue,corr_pre7_dummy_excess,corr_excess_pvalue,avg_pre7_cum_return_pct,avg_post7_cum_return_pct,avg_pre7_excess_cum_return_pct,avg_post7_excess_cum_return_pct,pre7_excess_t_stat,pre7_excess_pvalue_gt0,post7_excess_t_stat,post7_excess_pvalue_gt0,events
002719.SZ,麦趣尔,中秋,0.0011427489684306886,0.9559681059253191,0.003949004333098001,0.8486795771965738,0.14002832366144088,5.976496248510479,0.43586099235432874,5.256494996500592,0.18564273972573037,0.430879324048727,1.9865884186157596,0.05895482659076633,5
002719.SZ,麦趣尔,端午,-0.008209544900522696,0.6916148751345874,-0.0110014123683778,0.5950254864667619,-0.8810556385153856,3.2225121718721033,-1.2582688989034985,1.176051371770495,-0.3846864461016448,0.6452989058148044,0.49820792283201887,0.3158717138920745,10
002719.SZ,麦趣尔,五一,-0.06376228170537866,0.0020429312817213554,-0.05696366952677944,0.005877628287527872,-7.803769928283704,-0.9616874051899366,-6.550968388856842,-0.6045132648794083,-2.6753910865455612,0.9873014394958693,-0.20462314403626322,0.5787903784691777,10
002719.SZ,麦趣尔,春节,-0.08464956358316796,4.1792459844387004e-05,-0.08606176161302904,3.1006115856948785e-05,-9.949595665303113,8.24063741905788,-9.482013994745094,6.5306694056586805,-2.1734526252201785,0.9711061997205384,1.861909935148277,0.047761163217641525,10
002732.SZ,燕塘乳业,国庆,0.014241645339776702,0.4814169168264905,0.00016274712060089324,0.9935811848412489,1.4401912095844316,-2.3528304242451448,-0.1650956558831817,-1.8467520726559503,-0.13922095663448528,0.5538294343712723,-1.491117553021303,0.914938551029686,10
002732.SZ,燕塘乳业,清明,0.00033458086221287636,0.9868044484689027,-0.012827864503812712,0.5259958822974425,0.02128437179163494,1.4119627366143497,-1.2371908663853526,1.9127601636376046,-0.9138343609286921,0.8062419921096868,0.6635257115769341,0.26282457110993607,9
002732.SZ,燕塘乳业,端午,-0.00587978178685462,0.7713186002340086,-0.006707246417382486,0.7402254529881896,-0.5607213548403656,0.6138507120938909,-0.6567435548090051,-0.5372615617294929,-0.552391501666192,0.7029346222793409,-0.4115964378186563,0.654867758898978,10
002732.SZ,燕塘乳业,中秋,-0.01329270220984744,0.5111096426923671,-0.02023365072811418,0.31717134713844347,-1.6593747867638877,2.3799367240580183,-2.2999674241790946,2.206783736769086,-1.8867588381098355,0.941075296806643,1.5770941635548077,0.08780000066532528,6
002732.SZ,燕塘乳业,五一,-0.055114553407348756,0.006401336085136548,-0.04920482805284249,0.01494306367325988,-5.074000773214398,2.366568018249725,-3.954343681607829,2.723742158560254,-1.8600708443835683,0.9520987090958442,2.1665625502038948,0.02921985537616761,10
002732.SZ,燕塘乳业,春节,-0.05774202377082516,0.004281051841703526,-0.05968738267727264,0.003146142449456651,-5.504269288850985,2.1539152823419827,-5.036687618292968,0.4439472689427837,-2.5469938911268795,0.9843255097354716,0.3247185446610933,0.37640733705837437,10
002910.SZ,庄园牧场,清明,0.015522134953779671,0.4865167531056159,0.005189054005119433,0.8160614558690588,2.615369592459517,-5.459594862366456,0.8953256726962106,-4.3076909371934695,0.4320287740810105,0.34040736326592924,-1.1206972957451367,0.8473705712919624,7
002910.SZ,庄园牧场,国庆,-0.0038690288861899682,0.862306105638926,-0.018087037799571343,0.41744488706456767,0.19726514039139476,-2.222294867265761,-1.9601236550254142,-1.1741227046199756,-1.4713697555499032,0.9076680698834543,-0.6835148362416413,0.7418696415882104,8
002910.SZ,庄园牧场,中秋,-0.008894595688129859,0.6900922271637527,-0.015908852749776346,0.47572299930125894,-0.9876298047925468,0.6192651509079127,-2.2071598810319992,0.38034613889325514,-0.651737223574902,0.7249389938458954,0.24951797585086682,0.4076249054141884,5
002910.SZ,庄园牧场,端午,-0.03386052259537063,0.1289347137061968,-0.032147929413283684,0.14944850545947586,-4.212623649287711,1.8531161586479592,-3.8463185440613334,0.3685453969121636,-2.4653970482656087,0.9784385688474013,0.2525817838381546,0.4039239002700646,8
002910.SZ,庄园牧场,五一,-0.03718276519409945,0.09543786850755535,-0.029658428587809954,0.18358280058256546,-4.537614716045825,3.3492920298150612,-3.345313905465427,2.9612241499886256,-0.910351210582064,0.8035477306190257,1.8924359019341859,0.0501577543266555,8
002910.SZ,庄园牧场,春节,-0.08306476617374613,0.00019145789111876842,-0.07998288089082818,0.000329180603680624,-10.303862015137224,9.265887524340693,-9.389128271521653,7.989142130085898,-2.366977357826116,0.9750863802839128,2.6274224298863675,0.017019946454636403,8
002946.SZ,新乳业,春节,0.06737757101213249,0.005314308618188386,0.07447155212836176,0.002059007201173838,14.572888260921706,8.923530747954498,14.496968276380201,7.711647333233521,0.745790357805195,0.24198829857463044,1.1795086583799816,0.14142043327236595,7
002946.SZ,新乳业,清明,0.024077156713287917,0.31970791274204163,0.012126219183101566,0.6163029038052403,4.0879169132690665,0.9639074239363684,2.0673324322704336,1.9654583101082406,1.3526090044969443,0.11706515763985635,0.5092062699308493,0.31613850007991773,6
002946.SZ,新乳业,国庆,0.01530031014523514,0.5272071868611474,0.0048787812650583585,0.8402280771237163,3.081278005920605,-0.6219900443633154,1.2580528980230796,-0.8166265068035179,0.668492327094007,0.26434199985628504,-0.5191808319758862,0.6888892865676446,7
002946.SZ,新乳业,端午,-0.014748430337530425,0.5422153200747918,-0.013943656422325352,0.564475614366141,-1.1880489585482488,-0.4348934828162629,-1.1971732103173518,-3.1182635623258355,-0.6543258487452741,0.7314197749791751,-2.127775293374482,0.9612765013378002,7
002946.SZ,新乳业,中秋,-0.021428661422582464,0.37584666699551217,-0.022886120802666225,0.3442393567328318,-2.6803708563032957,3.447405158659608,-2.874103659613691,2.5084843095623253,-1.0889611377903796,0.822086228735394,1.1100869360320473,0.17396890295156908,4
002946.SZ,新乳业,五一,-0.039535794980939655,0.1021888536860557,-0.029641086433066517,0.22053927197850545,-4.39848417004484,5.49270750321613,-3.0782214128325123,5.476446359916095,-2.2746621330005112,0.968369243628163,1.334927793040097,0.11515887791024193,7
300106.SZ,西部牧业,清明,0.010759936005093293,0.5950982791473859,0.00326944898342737,0.8717131951771027,1.8568448469686212,-2.694343823986228,0.5983696087916327,-2.1935463969629736,0.23072685357694278,0.4116590446063162,-0.4454020718981377,0.6660823236055216,9
300106.SZ,西部牧业,国庆,0.0074139896457332015,0.714222121471713,-0.002220147976574011,0.9126821020827988,1.6708359247233655,0.21672202366205812,0.06554905925575234,0.7228003752512524,0.022818712744988146,0.4911463965793422,0.26962850533134175,0.3967630765960434,10
300106.SZ,西部牧业,中秋,-0.0041302275255018905,0.8383549388288091,-0.007547820753062811,0.7092958487892487,-0.5144786721115476,0.48384766274009267,-1.1550713095267546,0.3106946754511603,-0.39850768230624467,0.6466478500626806,0.28184840249420595,0.39467650459284137,6
300106.SZ,西部牧业,端午,-0.03255303478047869,0.10777764104814412,-0.035002739036673766,0.08374459002785084,-4.340588220221999,0.039897377426960826,-4.436610420190639,-1.1112148963964228,-2.36003018254443,0.9787003686655413,-0.9686679305750724,0.8209899761877577,10
300106.SZ,西部牧业,五一,-0.04652064231214336,0.02150724229647064,-0.04113811816660624,0.04208027215095594,-6.120107789214171,2.487896675027229,-5.000450697607603,2.8450708153377584,-1.8580657038269115,0.9519454903876133,2.244418807234621,0.025735211500808628,10
300106.SZ,西部牧业,春节,-0.0620987226977862,0.0021398742787322386,-0.060959204497482496,0.0025811952271678645,-8.086670023714595,7.2586102551155545,-7.453932361909136,5.5486422417163554,-2.0923180001015353,0.9670325135032828,2.5505555674020215,0.015583162054202371,10
300892.SZ,品渥食品,国庆,0.14530842015790424,1.347905372403033e-07,0.13819450193762672,5.400010803750684e-07,31.58472298797661,-0.6015240600286228,28.751260279453415,-0.4067924669913053,1.531444495333732,0.09311208176797148,-0.16777349062440117,0.5633318084752392,6
300892.SZ,品渥食品,清明,-0.00036450339660616297,0.9895041404247343,-0.0034288615824704174,0.9015143712074607,1.0172482520588861,2.923647986052763,-0.09088719893041142,4.906868950211052,-0.01843912727020566,0.506776837097334,0.3709111646965449,0.3676737053394557,4
300892.SZ,品渥食品,中秋,-0.006673978847544867,0.8096576660149735,-0.0038676575169168397,0.8889879524179641,-1.4473828312790424,20.476187666672512,-0.5557426689544326,18.719622926509363,-0.23362116092432317,0.5814930882029634,1.612529292375117,0.1240874146031821,3
300892.SZ,品渥食品,端午,-0.02083314939289077,0.4520790649836855,-0.020459914022521217,0.460223426728444,-4.844523023461029,0.3833262924179669,-4.802141419467792,-0.47702591230558405,-2.5220295016232717,0.9673921875256116,-0.17467561535174955,0.56509028646817,5
300892.SZ,品渥食品,五一,-0.04958041541328351,0.07337892688740766,-0.04682719171107394,0.09085041242992185,-12.474459403607225,2.5652923703079233,-11.568952492237202,1.3491465611083293,-1.6757680906877404,0.9154537570598947,0.5866898197637314,0.29446286315912684,5
300892.SZ,品渥食品,春节,-0.05948389102995232,0.0316592760363107,-0.06261791890663995,0.023690532559939442,-14.44938654633641,8.92657291380215,-15.189632241343284,7.776626093257444,-2.6333048053988226,0.9710074090655845,1.4161822362905072,0.11483222854187664,5
300898.SZ,熊猫乳品,国庆,0.0024185859751865795,0.9307100030958583,-0.0033428750340172924,0.9043395856826436,4.7848420272870955,55.81673817120065,1.0086798964776187,56.59911051893558,0.2124696492896828,0.42106445093262823,0.9861417386242466,0.1846742406597705,6
300898.SZ,熊猫乳品,清明,-0.009129033986199736,0.7427543979192858,-0.010655551690036813,0.7016512382020219,-3.100602961146554,1.5436144174445778,-4.208738412135851,3.5268353816028664,-0.9084395622700517,0.7846900555082124,0.5423272419684484,0.3126430523535101,4
300898.SZ,熊猫乳品,中秋,-0.011695424128927892,0.6741342872073499,-0.01033091315047517,0.7103245364707305,-6.016522886824312,6.060367286986746,-5.1248827244997015,4.303802546823599,-2.367334699228761,0.9292406082793286,2.0741904035717087,0.08688566417072006,3
300898.SZ,熊猫乳品,五一,-0.015285662608270375,0.5826126762028707,-0.013579534768986214,0.6253903242855295,-5.691632280258861,0.6097289472879465,-4.786125368888837,-0.6064168619116472,-0.7939905989626671,0.7641774510934688,-0.3584069349199714,0.6309230250293716,5
